RECORD_ID,VIOLATION_CATEGORY,VIOLATION,REPORTED_DATE,RECORD_STATUS,STATUS_DATE,PARCEL_NBR,STREET_NBR,STREET_DIR,STREET_NAME,STREET_TYPE,ZIP,FID
ENV-15-00851,Environmental,Litter,2015-05-11T04:00:00.000Z,Closed,2015-08-07T04:00:00.000Z,71-03-35-405-028.000-026,901,,ROOSEVELT,St,46616,2577
ENV-15-01093,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-18-107-004.000-026,1014,S,ROBERTS,St,46615,2578
ENV-15-00900,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-35-326-008.000-026,1105,,BRYAN,St,46616,2579
ENV-15-00956,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-03-129-021.000-026,1325,N,OLIVE,St,46628,2580
ENV-15-00852,Environmental,Litter,2015-05-11T04:00:00.000Z,Closed,2015-08-03T04:00:00.000Z,71-03-35-328-033.000-026,1013,,ROOSEVELT,St,46616,2581
ENV-15-01094,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-184-004.000-026,1030,N,SHERMAN,Ave,46616,2582
ENV-15-00901,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-09-17-107-017.000-026,1101,S,25th,St,46615,2583
ENV-15-00853,Environmental,Litter,2015-05-11T04:00:00.000Z,Closed,2015-08-07T04:00:00.000Z,71-03-35-328-030.000-026,1025,,ROOSEVELT,St,46616,2584
ENV-15-00957,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-35-326-004.000-026,604,N,HARRISON,St,46616,2585
ENV-15-01095,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-19T04:00:00.000Z,71-08-02-183-023.000-026,1017,N,SHERMAN,Ave,46616,2586
ENV-15-00902,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,No Violation,2015-06-04T04:00:00.000Z,71-09-31-378-024.000-002,1488,E,HAMPSHIRE,Dr,46614,2587
ENV-15-00854,Environmental,Litter,2015-05-11T04:00:00.000Z,Closed,2015-08-07T04:00:00.000Z,71-03-35-328-026.000-026,1105,,ROOSEVELT,St,46616,2588
ENV-15-00957,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-08-02-452-008.000-026,604,N,HARRISON,St,46616,2589
ENV-15-01096,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-24-127-015.000-026,142,E,ALTGELD,St,46617,2590
ENV-15-00903,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-35-326-009.000-026,1101,,BRYAN,St,46616,2591
ENV-15-00856,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-13-257-008.000-026,622,E,HANEY,Ave,46613,2592
ENV-15-00958,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-09-17-277-002.000-026,3406,E,PLEASANT,St,46615,2593
ENV-15-00904,Environmental,Litter,2015-05-11T04:00:00.000Z,Abatement Complete,2015-06-05T04:00:00.000Z,71-03-35-326-009.000-026,1101,,BRYAN,St,46616,2594
ENV-15-01097,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-02-183-024.000-026,1015,N,SHERMAN,Ave,46616,2595
ENV-15-00857,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Abatement Complete,2015-07-27T04:00:00.000Z,71-08-13-402-021.000-026,1615,,MARIETTA,St,46618,2596
ENV-15-00959,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-03-129-019.000-026,1333,N,OLIVE,St,46628,2597
ENV-15-00905,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-09-17-107-018.000-026,1105,S,25TH,St,46615,2598
ENV-15-00858,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-03T04:00:00.000Z,71-08-13-403-014.000-026,1614,,MARIETTA,St,46613,2599
ENV-15-01098,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-183-027.000-026,1007,N,SHERMAN,Ave,46616,2600
ENV-15-00906,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-02T04:00:00.000Z,71-03-35-326-012.000-026,1025,,BRYAN,St,46616,2601
ENV-15-00960,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-08-03-129-018.000-026,1337,N,OLIVE,St,46628,2602
ENV-15-00860,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Abatement Complete,2015-06-10T04:00:00.000Z,71-08-13-402-023.000-026,633,W,DUBAIL,Ave,46613,2603
ENV-15-01099,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-08-03T04:00:00.000Z,71-08-24-126-005.000-026,2322,,MICHIGAN,St,46601,2604
ENV-15-00907,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-26T04:00:00.000Z,71-09-17-153-007.000-026,1201,S,25TH,St,46616,2605
ENV-15-00961,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-26T04:00:00.000Z,71-09-17-208-022.000-026,3213,E,PLEASANT,St,46615,2606
ENV-15-00861,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Abatement Complete,2015-06-10T04:00:00.000Z,71-08-13-402-020.000-026,629,W,DUBAIL,Ave,46613,2607
ENV-15-00908,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-35-326-013.000-026,1021,,BRYAN,St,46616,2608
ENV-15-01100,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-07-382-028.000-026,1413,E,MISHAWAKA,Ave,46615,2609
ENV-15-00962,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-452-003.000-026,630,N,HARRISON,St,46616,2610
ENV-15-00862,Environmental,Litter,2015-05-11T04:00:00.000Z,Abatement Complete,2015-06-09T04:00:00.000Z,71-08-13-451-002.000-026,1810,S,FELLOWS,St,46613,2611
ENV-15-00910,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-09-18-335-001.000-026,1328,E,DAYTON,St,46613,2612
ENV-15-01101,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-06-03T04:00:00.000Z,71-08-02-187-012.000-026,917,N,SHERMAN,Ave,46616,2613
ENV-15-00863,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-13-451-002.000-026,1810,S,FELLOWS,St,46613,2614
ENV-15-00963,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-09-17-254-002.000-026,3206,E,PLEASANT,St,46615,2615
ENV-15-00911,Environmental,Litter,2015-05-11T04:00:00.000Z,Closed,2015-05-28T04:00:00.000Z,71-08-14-326-002.000-026,1221,,INDIANA,Ave,46613,2616
ENV-15-01102,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-26T04:00:00.000Z,71-09-18-133-024.000-026,1117,,TWYCKENHAM,Dr,46615,2617
ENV-15-00912,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-09-18-332-015.000-026,1343,E,DAYTON,St,46613,2618
ENV-15-01103,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-02-188-005.000-026,914,N,SHERMAN,Ave,46616,2619
ENV-15-00964,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-452-002.000-026,632,N,HARRISON,St,46616,2620
ENV-15-00864,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Abatement Complete,2015-06-10T04:00:00.000Z,71-08-13-404-014.000-026,1718,S,FELLOWS,St,46613,2621
ENV-15-00913,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-02T04:00:00.000Z,71-09-17-104-023.000-026,935,,26TH,St,46615,2622
ENV-15-01104,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-13-479-026.000-026,905,W,EWING,Ave,46613,2623
ENV-15-00965,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-09-17-207-021.000-026,3113,E,PLEASANT,St,46615,2624
ENV-15-00865,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-08-03T04:00:00.000Z,71-08-13-256-016.000-026,503,,INDIANA,Ave,46613,2625
ENV-15-00914,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-35-181-016.000-026,1022,,CULVER PL,,,2626
ENV-15-01105,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-188-006.000-026,912,N,SHERMAN,Ave,46628,2627
ENV-15-00866,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-13-256-004.000-026,1512,,Fellows,St,46613,2628
ENV-15-00966,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-452-001.000-026,634,,Harrison,Ave,46616,2629
ENV-15-00915,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-26T04:00:00.000Z,71-09-17-129-016.000-026,1019,,27TH,St,46615,2630
ENV-15-01106,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-26T04:00:00.000Z,71-09-18-133-015.000-026,1009,,TWYCKENHAM,Dr,46615,2631
ENV-15-00866,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-13-256-004.000-026,1512,S,FELLOWS,St,46613,2632
ENV-15-00966,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-452-001.000-026,634,N,HARRISON,St,46616,2633
ENV-15-00917,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-35-404-025.000-026,913,W,BEALE,St,46616,2634
ENV-15-01106,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-26T04:00:00.000Z,71-09-18-133-015.000-026,1009,S,Twyckenham,Dr,46615,2635
ENV-15-00867,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-08-11T04:00:00.000Z,71-08-13-256-003.000-026,1508,S,FELLOWS,St,46613,2636
ENV-15-00967,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-03T04:00:00.000Z,71-08-03-201-003.000-026,1346,N,OLIVE,St,46628,2637
ENV-15-00918,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-07-21T04:00:00.000Z,71-03-35-404-026.000-026,909,W,BEALE,St,46616,2638
ENV-15-00868,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-03T04:00:00.000Z,71-08-13-428-018.000-026,1814,S,HIGH,St,46614,2639
ENV-15-01107,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-188-007.000-026,910,N,SHERMAN,Ave,46628,2640
ENV-15-00919,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-35-404-027.000-026,905,W,BEALE,St,46616,2641
ENV-15-00968,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-09-17-131-023.000-026,2901,E,PLEASANT,St,46615,2642
ENV-15-00869,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Abatement Complete,2015-06-10T04:00:00.000Z,71-08-13-428-023.000-026,819,,MILTON,St,46614,2643
ENV-15-01108,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-07-31T04:00:00.000Z,71-08-03-203-015.000-026,1314,N,HUEY,St,46628,2644
ENV-15-00920,Environmental,Litter,2015-05-11T04:00:00.000Z,Closed,2015-08-03T04:00:00.000Z,71-08-02-476-035.000-026,615,,LELAND,Ave,46616,2645
ENV-15-00969,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-406-013.000-026,701,N,HARRISON,St,46616,2646
ENV-15-00870,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-03T04:00:00.000Z,71-08-13-429-013.000-026,918,,MILTON,St,46613,2647
ENV-15-00970,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-08-02-407-019.000-026,706,,Harrison,Ave,46616,2648
ENV-15-00921,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-09-17-251-036.000-026,1333,N,30TH,St,46615,2649
ENV-15-00970,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-08-02-407-019.000-026,706,N,HARRISON,St,46616,2650
ENV-15-01109,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-09-18-129-022.000-026,939,,TWYCKENHAM,Dr,46615,2651
ENV-15-01109,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-09-18-129-022.000-026,939,S,Twyckenham,Dr,46615,2652
ENV-15-01110,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-188-008.000-026,906,N,SHERMAN,Ave,46616,2653
ENV-15-01111,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-188-009.000-026,904,N,SHERMAN,Ave,46616,2654
ENV-15-01112,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-07-378-028.000-026,729,,TWYCKENHAM,Dr,46615,2655
ENV-15-01113,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-329-003.000-026,810,N,SHERMAN,Ave,46616,2656
ENV-15-01114,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-329-005.000-026,802,N,SHERMAN,Ave,46616,2657
ENV-15-01115,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-328-016.000-026,801,N,SHERMAN,Ave,46616,2658
ENV-15-01116,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-08-03T04:00:00.000Z,71-09-18-357-031.000-026,1153,W,EWING,Ave,46613,2659
ENV-15-01117,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-09-07-228-015.000-026,202,N,HAWTHORNE,Dr,46617,2660
ENV-15-01118,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-332-022.000-026,747,N,SHERMAN,Ave,46616,2661
ENV-15-01119,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-333-006.000-026,744,N,SHERMAN,Ave,46616,2662
ENV-15-01120,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-07-282-013.000-026,233,N,IRONWOOD,Dr,46615,2663
ENV-15-01121,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-333-007.000-026,738,N,SHERMAN,Ave,46616,2664
ENV-15-01122,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-03-33-455-013.000-026,1601,N,ILLINOIS,St,46628,2665
ENV-15-01122,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-03-33-455-013.000-026,1601,N,Illinois,St,46628,2666
ENV-15-01123,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-08-305-009.000-026,602,N,IRONWOOD,Dr,46615,2667
ENV-15-01124,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-332-025.000-026,737,N,SHERMAN,Ave,46616,2668
ENV-15-01125,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-08-305-013.000-026,622,N,IRONWOOD,Dr,46615,2669
ENV-15-01126,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-333-008.000-026,736,N,SHERMAN,Ave,46616,2670
ENV-15-01127,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-333-009.000-026,730,N,SHERMAN,Ave,46616,2671
ENV-15-01128,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-332-027.000-026,727,N,SHERMAN,Ave,46616,2672
ENV-15-01129,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-08-355-002.000-026,805,N,IRONWOOD,Dr,46615,2673
ENV-15-01130,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-332-030.000-026,721,N,SHERMAN,Ave,46616,2674
ENV-15-01131,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-17-102-008.000-026,922,N,IRONWOOD,Dr,46615,2675
ENV-15-01132,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-28T04:00:00.000Z,71-08-02-332-031.000-026,717,N,SHERMAN,Ave,46616,2676
ENV-15-01133,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-17-102-009.000-026,926,N,IRONWOOD,Dr,46615,2677
ENV-15-01134,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Abatement Complete,2015-06-08T04:00:00.000Z,71-09-18-357-033.000-026,1161,W,EWING,Ave,46613,2678
ENV-15-01135,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-332-032.000-026,713,N,SHERMAN,Ave,46616,2679
ENV-15-01136,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-17-101-004.000-026,925,N,IRONWOOD,Dr,46615,2680
ENV-15-01137,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-333-013.000-026,716,N,SHERMAN,Ave,46616,2681
ENV-15-00971,Environmental,Litter,2015-05-11T04:00:00.000Z,Abatement Complete,2015-06-05T04:00:00.000Z,71-08-02-407-017.000-026,714,N,HARRISON,St,46616,2682
ENV-15-01138,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-17-101-009.000-026,945,N,IRONWOOD,Dr,46615,2683
ENV-15-00972,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-406-010.000-026,715,N,HARRISON,St,46616,2684
ENV-15-01139,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-333-014.000-026,702,N,SHERMAN,Ave,46616,2685
ENV-15-00973,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-406-008.000-026,719,,HARRISON,Ave,46616,2686
ENV-15-01140,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-05-152-006.000-026,1002,N,IRONWOOD,Dr,46615,2687
ENV-15-01141,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-26T04:00:00.000Z,71-09-18-230-011.000-026,1118,S,21ST,St,46615,2688
ENV-15-00974,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-407-015.000-026,722,N,HARRISON,St,46616,2689
ENV-15-01142,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-334-013.000-026,619,N,SHERMAN,Ave,46616,2690
ENV-15-00975,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-407-009.000-026,736,,HARRISON,Ave,46616,2691
ENV-15-01143,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-335-005.000-026,620,N,SHERMAN,Ave,46616,2692
ENV-15-00976,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-08-02-407-010.000-026,734,,Harrison,Ave,46616,2693
ENV-15-01144,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-18-228-005.000-026,914,S,21ST,St,46601,2694
ENV-15-00976,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-08-02-407-010.000-026,734,N,HARRISON,St,46616,2695
ENV-15-01145,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-334-016.000-026,613,N,SHERMAN,Ave,46616,2696
ENV-15-00977,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-03T04:00:00.000Z,71-03-34-380-027.000-026,1405,N,OLIVE,St,46628,2697
ENV-15-01146,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-335-006.000-026,616,N,SHERMAN,Ave,46628,2698
ENV-15-01147,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Abatement Complete,2015-07-01T04:00:00.000Z,71-09-17-229-018.000-026,915,S,LOGAN,St,46615,2699
ENV-15-00977,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-06-03T04:00:00.000Z,71-03-34-380-028.000-026,1405,N,OLIVE,St,46628,2700
ENV-15-01148,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-09-08-483-020.000-026,825,S,LOGAN,St,46614,2701
ENV-15-00978,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-407-008.000-026,740,N,HARRISON,St,46616,2702
ENV-15-01149,Environmental,Litter,2015-05-12T04:00:00.000Z,Closed,2015-08-03T04:00:00.000Z,71-09-18-158-001.000-026,1512,S,MARINE,St,46613,2703
ENV-15-00979,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-407-007.000-026,744,N,HARRISON,St,46616,2704
ENV-15-01150,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Abatement Complete,2015-08-10T04:00:00.000Z,71-08-02-331-022.000-026,1115,,LINDSEY,Ave,46616,2705
ENV-15-00980,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-407-006.000-026,748,N,HARRISON,St,46616,2706
ENV-15-01151,Environmental,Litter,2015-05-12T04:00:00.000Z,Closed,2015-07-16T04:00:00.000Z,71-08-15-438-015.000-026,1701,,NASH,St,46613,2707
ENV-15-00981,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-34-455-010.000-026,1416,N,OLIVE,St,46628,2708
ENV-15-01152,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Abatement Complete,2015-08-10T04:00:00.000Z,71-08-02-331-020.000-026,1123,,LINDSEY,Ave,46616,2709
ENV-15-00981,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-34-455-011.000-026,1416,N,OLIVE,St,46628,2710
ENV-15-01153,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-330-034.000-026,705,N,BLAINE,Ave,46616,2711
ENV-15-00982,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,No Violation,2015-06-06T04:00:00.000Z,71-03-33-455-013.000-026,1601,S,ILLINOIS,St,46628,2712
ENV-15-01154,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-07-16T04:00:00.000Z,71-08-15-438-015.000-026,1701,,NASH,St,46613,2713
ENV-15-00983,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Notice Sent to Owner,2015-05-11T04:00:00.000Z,71-03-34-380-026.000-026,1417,N,OLIVE,St,46628,2714
ENV-15-01155,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Notice Sent to Owner,2015-05-12T04:00:00.000Z,71-08-02-331-018.000-026,714,N,BLAINE,Ave,46616,2715
ENV-15-00984,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-402-003.000-026,812,N,HARRISON,St,46616,2716
ENV-15-01156,Environmental,Grass and Weeds,2015-05-12T04:00:00.000Z,Closed,2015-05-27T04:00:00.000Z,71-08-02-331-017.000-026,716,,BLAINE,Ave,46616,2717
ENV-15-00985,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-402-002.000-026,816,N,HARRISON,St,46616,2718
ENV-15-00986,Environmental,Grass and Weeds,2015-05-11T04:00:00.000Z,Closed,2015-05-29T04:00:00.000Z,71-08-02-259-006.000-026,912,,Harrison,Ave,46616,2719
